lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.spectral_centroid.mean,lowlevel.spectral_spread.mean,lowlevel.spectral_rolloff.mean,lowlevel.spectral_skewness.mean,lowlevel.spectral_flux.mean,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_complexity.mean,lowlevel.spectral_contrast_coeffs.mean.0,lowlevel.spectral_contrast_coeffs.mean.1,lowlevel.spectral_contrast_coeffs.mean.2,lowlevel.spectral_contrast_coeffs.mean.3,lowlevel.spectral_contrast_coeffs.mean.4,lowlevel.spectral_contrast_coeffs.mean.5,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.mean.1,lowlevel.spectral_contrast_valleys.mean.2,lowlevel.spectral_contrast_valleys.mean.3,lowlevel.spectral_contrast_valleys.mean.4,lowlevel.spectral_contrast_valleys.mean.5,lowlevel.dissonance.dmean
135.26,-7.31,-7.02,3.29,-17.12,23.44,-26.87,-2.76,-11.48,-5.78,-14.34,-10.77,866.74,4404604.5,732.13,1.53,0.07,4.66,16.33,-0.49,-0.58,-0.71,-0.74,-0.77,-0.71,-8.75,-6.94,-7.34,-8.19,-7.7,-10.74,0.03
135.75,-6.96,-5.71,3.78,-16.49,23.3,-27.39,-4.29,-11.2,-5.44,-14.67,-11.07,884.71,4617607,708.68,1.48,0.07,4.18,16.71,-0.48,-0.6,-0.72,-0.74,-0.77,-0.72,-8.82,-6.81,-7.26,-8.16,-7.66,-10.68,0.03
136.48,-5.39,-3.77,5.07,-16.3,21.8,-28.9,-6.6,-12.86,-6.08,-14.39,-9.63,859.9,4453205.5,696.24,1.57,0.06,4.88,12.69,-0.5,-0.61,-0.73,-0.75,-0.78,-0.73,-9.03,-6.91,-7.48,-8.4,-7.88,-10.92,0.03
136.51,-4.62,-2.22,5.71,-16.05,21.17,-29.06,-8.07,-13.43,-6.23,-14.1,-8.22,896.35,4256334.5,709.16,1.55,0.05,4.76,11.13,-0.51,-0.63,-0.74,-0.75,-0.79,-0.73,-9.25,-6.98,-7.63,-8.6,-8,-11.1,0.03
137.31,-3.18,-1.31,6.02,-15.16,20.6,-29.25,-9.53,-13.98,-6.78,-14.47,-7.74,882.03,4400445,718.73,1.57,0.05,4.65,11.02,-0.51,-0.64,-0.74,-0.75,-0.79,-0.74,-9.2,-6.84,-7.59,-8.6,-8.01,-11.09,0.04
138.88,-2.44,-0.09,6.77,-14.39,20.56,-29.94,-10.96,-14.8,-8.23,-15.68,-7.44,839.32,4216362.5,683.32,1.61,0.06,4.89,10.96,-0.5,-0.64,-0.74,-0.75,-0.79,-0.74,-9.23,-6.75,-7.57,-8.6,-7.99,-11.1,0.04
140.75,-1.85,0.11,6.44,-12.33,20.04,-31.85,-12.28,-14.91,-8.31,-15.31,-6.43,824.95,4596382,662.74,1.64,0.06,5.14,11.04,-0.49,-0.64,-0.74,-0.74,-0.79,-0.74,-9.26,-6.69,-7.54,-8.63,-7.96,-11.05,0.04
139.67,-2.25,0.3,6.24,-12.87,20.26,-30.43,-12.19,-14.46,-8.23,-14.81,-5.65,856.21,4078041.5,701.98,1.65,0.06,5.27,11.24,-0.49,-0.64,-0.73,-0.74,-0.79,-0.74,-9.25,-6.74,-7.59,-8.67,-7.95,-11.08,0.04
141.02,-3.01,-1.01,5.24,-12.12,19.55,-30.54,-12.66,-14.21,-8.16,-15.26,-5.87,837.41,4552960.5,696.24,1.65,0.06,5.13,11.71,-0.48,-0.63,-0.73,-0.73,-0.79,-0.74,-9.17,-6.72,-7.53,-8.69,-7.91,-10.97,0.04
141.4,-4.12,-2.24,4.3,-11.06,20.29,-29.99,-12.36,-13.69,-8.88,-15.3,-6.3,830.04,4443043,700.07,1.67,0.06,5.24,12.02,-0.47,-0.64,-0.73,-0.73,-0.79,-0.74,-9.21,-6.7,-7.55,-8.74,-7.91,-10.96,0.04
143.66,-4.56,-2.32,3.87,-10.22,21.29,-30,-12.28,-13.83,-9.08,-15.86,-7.46,783.32,4133450,659.87,1.69,0.06,5.24,11.82,-0.47,-0.64,-0.72,-0.73,-0.79,-0.74,-9.18,-6.69,-7.57,-8.77,-7.92,-11.01,0.04
144.6,-5.38,-2.55,2.97,-10.83,21.54,-28.89,-11.35,-13.44,-9.49,-15.57,-7.64,802.06,3894444,674.23,1.73,0.06,5.67,12.22,-0.46,-0.64,-0.73,-0.72,-0.8,-0.74,-9.18,-6.7,-7.55,-8.76,-7.9,-11.05,0.04
147.48,-5.96,-3.29,2.42,-9.75,21.43,-29.47,-12.15,-14.01,-10.36,-16.15,-7.9,738,3777885.25,645.52,1.78,0.06,6,12.07,-0.46,-0.64,-0.72,-0.72,-0.8,-0.74,-9.15,-6.65,-7.55,-8.78,-7.91,-11.08,0.04
148.6,-6.59,-4.47,1.7,-9.04,22,-28.97,-11.48,-12.84,-10.22,-15.94,-7.87,740.18,4491857.5,646.95,1.71,0.08,5.22,15.31,-0.45,-0.63,-0.72,-0.72,-0.79,-0.74,-8.84,-6.34,-7.24,-8.46,-7.66,-10.73,0.03
148.98,-6.94,-5.09,0.4,-9.37,21.69,-28.47,-11.86,-13.43,-10.95,-16.17,-8.22,732.52,4631697.5,645.52,1.73,0.07,5.51,16.2,-0.44,-0.63,-0.72,-0.71,-0.79,-0.74,-8.84,-6.26,-7.15,-8.45,-7.62,-10.66,0.03
151,-7.45,-6.1,-0.64,-8.74,23.16,-27.93,-12.05,-13.36,-10.46,-15.41,-8.2,706.44,4436416,601.97,1.74,0.07,5.51,16.4,-0.44,-0.63,-0.72,-0.72,-0.79,-0.74,-8.76,-6.25,-7.12,-8.42,-7.62,-10.68,0.03
151.93,-8.17,-7.57,-2.7,-8.29,22.85,-27.35,-12.49,-14.05,-10.32,-15.11,-9.24,669.89,4234430.5,588.1,1.8,0.06,5.8,14.93,-0.44,-0.63,-0.73,-0.73,-0.79,-0.74,-8.9,-6.35,-7.25,-8.55,-7.79,-10.84,0.03
151.23,-9.28,-7.97,-3.66,-10.15,22.91,-26.34,-10.82,-12.83,-9.83,-14.74,-10.8,694.05,3896667.75,621.59,1.81,0.06,6.16,15.13,-0.43,-0.64,-0.73,-0.72,-0.79,-0.74,-8.96,-6.39,-7.19,-8.54,-7.79,-10.87,0.03
153.27,-9.38,-8.7,-5.46,-9.29,23.3,-25.59,-10.99,-13.69,-9.95,-14.22,-11.54,643.21,4178871.5,584.27,1.79,0.06,5.67,15.49,-0.42,-0.63,-0.73,-0.72,-0.79,-0.74,-8.86,-6.38,-7.15,-8.47,-7.78,-10.8,0.03
152.56,-8.55,-7.62,-6.24,-11.08,21.66,-24.88,-10.25,-13.73,-10.06,-13.72,-11.36,659.41,4234655.5,613.94,1.82,0.06,5.9,15.73,-0.43,-0.62,-0.72,-0.72,-0.78,-0.74,-8.81,-6.51,-7.2,-8.49,-7.84,-10.79,0.03
152.47,-7.73,-6.33,-5.58,-11.52,20.17,-25.35,-10.24,-13.87,-8.9,-12.86,-11.12,679.93,4347633,642.65,1.84,0.06,6.1,16.56,-0.44,-0.6,-0.71,-0.71,-0.77,-0.74,-8.75,-6.55,-7.17,-8.46,-7.85,-10.74,0.03
150.64,-7.26,-6.08,-5.77,-12.09,19.75,-23.77,-9.88,-14.39,-8.75,-12.08,-10.52,696.61,4057561,662.27,1.83,0.06,5.98,16.2,-0.45,-0.59,-0.71,-0.71,-0.77,-0.74,-8.85,-6.71,-7.25,-8.45,-7.88,-10.78,0.03
149.63,-6.85,-6.05,-6.63,-12.68,18.99,-23.03,-8.66,-14.78,-9.27,-12.18,-9.88,688.93,3824689.5,666.09,1.82,0.06,5.94,15.64,-0.45,-0.58,-0.71,-0.71,-0.78,-0.74,-8.87,-6.83,-7.31,-8.41,-7.91,-10.81,0.03
150.91,-8.25,-7.28,-7.64,-12.5,20.17,-21.5,-7.6,-14.33,-9.36,-12.32,-9.78,666.3,4044252.5,604.37,1.86,0.07,6.23,15.89,-0.43,-0.57,-0.71,-0.71,-0.77,-0.74,-8.82,-6.86,-7.3,-8.32,-7.86,-10.75,0.03
149.77,-9.15,-7.21,-8.74,-13.97,18.93,-20.2,-5.98,-13.78,-8.65,-11.5,-9.64,664.32,4220676.5,625.9,1.85,0.07,6.11,15.31,-0.43,-0.57,-0.71,-0.72,-0.78,-0.74,-8.86,-7.07,-7.31,-8.28,-7.9,-10.77,0.03
150.5,-9.83,-7.7,-9.55,-13.24,20.73,-18.77,-4.52,-13.72,-8.57,-11.34,-9.42,672.24,4523518,612.98,1.8,0.07,5.83,15.36,-0.42,-0.56,-0.7,-0.72,-0.78,-0.74,-8.86,-7.15,-7.38,-8.23,-7.85,-10.74,0.03
148.9,-10.24,-7.88,-10,-13.77,20.47,-17.92,-4.46,-13.62,-7.94,-10.63,-9.27,669.93,4173927.5,619.68,1.81,0.07,5.79,15.33,-0.42,-0.55,-0.7,-0.72,-0.78,-0.74,-8.88,-7.26,-7.4,-8.21,-7.86,-10.76,0.03
147.45,-9.81,-8.02,-10.83,-15.51,19.72,-17.06,-3.29,-12.25,-6.6,-10.39,-8.59,702.8,4442477,652.7,1.73,0.08,5.31,18.16,-0.4,-0.54,-0.68,-0.71,-0.77,-0.74,-8.77,-7.21,-7.25,-7.99,-7.69,-10.55,0.03
146.26,-9.7,-7.87,-10.51,-16.46,20.05,-16.62,-3.07,-11.71,-5.83,-10.77,-8.32,733.58,3846525.25,678.54,1.8,0.08,6,17.51,-0.41,-0.54,-0.69,-0.72,-0.77,-0.74,-8.82,-7.37,-7.34,-7.99,-7.76,-10.69,0.03
145.86,-10.53,-9.03,-11.41,-16.16,19.73,-16.13,-3.18,-10.95,-5.43,-11.2,-8.08,704.31,3974730.75,701.5,1.78,0.08,5.72,16.84,-0.42,-0.54,-0.68,-0.73,-0.77,-0.74,-8.79,-7.47,-7.42,-8,-7.79,-10.7,0.03
147.37,-11.54,-10.48,-11.79,-14.68,20.17,-15.61,-3.2,-10.21,-3.73,-10.61,-7.65,706.04,4581993,661.79,1.73,0.08,5.3,16.2,-0.42,-0.53,-0.68,-0.74,-0.78,-0.75,-8.76,-7.63,-7.43,-7.98,-7.81,-10.67,0.03
148.37,-12.11,-12.08,-13.28,-14.75,22,-14.93,-2.44,-9.17,-3.11,-11.06,-6.94,695.03,4266368,654.61,1.76,0.08,5.57,15.76,-0.41,-0.54,-0.66,-0.74,-0.78,-0.75,-8.84,-7.71,-7.53,-7.99,-7.83,-10.77,0.03
148.76,-12.19,-13.57,-13.07,-13.85,23.25,-14.14,-2.41,-8.59,-3.08,-11.46,-6.11,698.39,3929977.25,625.9,1.78,0.08,5.79,16.16,-0.42,-0.53,-0.66,-0.73,-0.77,-0.75,-8.78,-7.82,-7.58,-8.03,-7.84,-10.79,0.03
150.47,-13.2,-14.58,-12.79,-14,22.74,-14.34,-2.65,-8,-2.67,-10.7,-6.13,687.17,4096031.25,624.46,1.79,0.08,6.02,16.8,-0.41,-0.52,-0.65,-0.74,-0.77,-0.75,-8.75,-7.82,-7.52,-7.99,-7.83,-10.77,0.03
150.63,-12.72,-15.59,-13.18,-13.29,22.65,-14.71,-2.27,-7.57,-2.49,-10.95,-5.78,668.66,3772841.25,622.07,1.83,0.08,6.06,17.42,-0.42,-0.51,-0.65,-0.73,-0.77,-0.75,-8.59,-7.76,-7.46,-7.97,-7.79,-10.71,0.03
150.53,-12.95,-16,-12,-12.52,23.38,-13.63,-2.38,-7.04,-2.36,-11.26,-6.73,681.67,4598175.5,619.2,1.81,0.08,6.1,17.13,-0.41,-0.51,-0.66,-0.74,-0.77,-0.75,-8.66,-7.73,-7.46,-7.92,-7.78,-10.65,0.03
152.88,-13.48,-16.76,-12.17,-11.18,23.95,-13.97,-2.05,-5.81,-1.87,-11.15,-6.89,667.45,4695420.5,589.53,1.84,0.08,6.32,16.8,-0.42,-0.52,-0.66,-0.75,-0.78,-0.75,-8.58,-7.65,-7.41,-7.9,-7.79,-10.67,0.03
154.33,-13.02,-15.94,-11.74,-10.45,23.56,-15.09,-2.25,-4.97,-1.68,-11.96,-6.98,633.76,3968939,570.39,1.89,0.08,6.66,16.53,-0.42,-0.53,-0.67,-0.75,-0.78,-0.75,-8.58,-7.61,-7.4,-7.93,-7.83,-10.79,0.03
154.93,-13.34,-16.14,-11.06,-9.98,23.11,-16.86,-3.09,-5.33,-2.23,-11.98,-6.59,626.3,3906002.25,566.56,1.9,0.07,6.52,15.38,-0.42,-0.53,-0.67,-0.76,-0.79,-0.75,-8.73,-7.61,-7.4,-8,-7.89,-10.86,0.03
157.03,-13.33,-16.62,-10.65,-10.15,23.24,-17.11,-3.88,-5.25,-2.05,-11.67,-5.91,626.16,4066834.75,554.22,1.91,0.07,6.43,15.33,-0.41,-0.54,-0.68,-0.76,-0.79,-0.75,-8.67,-7.49,-7.33,-7.92,-7.8,-10.79,0.02
157.66,-13.03,-16.39,-10.13,-8.59,23.87,-17.22,-4.1,-4.91,-2.48,-12.26,-5.89,603.49,4177675,532.1,1.96,0.07,6.9,14.58,-0.42,-0.54,-0.68,-0.77,-0.79,-0.76,-8.72,-7.48,-7.39,-7.97,-7.86,-10.84,0.03
157.56,-13.27,-16.51,-9.29,-8.24,24.1,-16.8,-3.55,-4.09,-2.51,-12.2,-6.16,602.43,4282334,512.36,1.97,0.07,7.02,14.65,-0.42,-0.55,-0.69,-0.78,-0.79,-0.76,-8.66,-7.44,-7.33,-7.96,-7.87,-10.85,0.03
157.51,-13.54,-16.27,-8.5,-7.36,24.43,-16.56,-3.45,-4.17,-3.19,-12.16,-6.14,591.86,4382280,486.65,1.95,0.07,6.65,13.9,-0.43,-0.56,-0.71,-0.78,-0.8,-0.76,-8.67,-7.37,-7.33,-8.01,-7.9,-10.9,0.03
157.33,-14.29,-16.31,-9.72,-5.78,25.46,-15.42,-2.81,-3.56,-3.53,-12.84,-7.45,559.59,4546371,451.37,1.96,0.07,6.64,13.62,-0.41,-0.58,-0.72,-0.79,-0.8,-0.76,-8.72,-7.26,-7.31,-8.02,-7.89,-10.91,0.03
154.31,-13.15,-14.88,-9.48,-5.2,24.05,-15.11,-2.76,-2.92,-2.33,-12.46,-7.87,589.19,4869931.5,480.58,1.97,0.07,6.68,13.5,-0.41,-0.59,-0.74,-0.79,-0.81,-0.77,-8.76,-7.26,-7.25,-8.03,-7.9,-10.86,0.03
154.08,-11.99,-13.28,-9.1,-5.29,24.15,-15.94,-4.01,-2.7,-0.85,-12.01,-7.7,608.17,5117329,495.26,1.95,0.08,6.42,15.11,-0.42,-0.6,-0.74,-0.79,-0.81,-0.76,-8.63,-7.1,-7.15,-8.01,-7.82,-10.82,0.04
151.65,-11.73,-12.14,-8.09,-4.27,21.39,-17.35,-5.61,-2.58,-0.51,-10.57,-6.33,640.82,5661173,544.48,2.02,0.09,6.79,14.71,-0.44,-0.61,-0.74,-0.8,-0.81,-0.77,-8.65,-7.13,-7.21,-8.06,-7.85,-10.8,0.04
144.2,-8.72,-9.58,-6.51,-4.52,18.51,-17.89,-5.27,-1.92,0.6,-10.06,-5.48,720.31,6695431,624.46,2.03,0.1,6.78,14.3,-0.47,-0.63,-0.75,-0.79,-0.81,-0.78,-8.67,-7.17,-7.21,-8.19,-7.91,-10.73,0.06
129.67,-4.97,-7.97,-3.06,-6.28,14.75,-19.64,-7.87,-2.15,0.66,-6.07,0.17,919.45,8942574,814.67,1.94,0.15,5.69,17.17,-0.56,-0.65,-0.76,-0.81,-0.82,-0.79,-8.47,-6.99,-7.17,-8,-7.85,-10.51,0.12
182.03,-22.13,-10.76,-3.14,-27.95,8.13,0.89,-1.21,-1.87,-13.02,-25.02,-24.5,542.76,3055787.75,805.82,2.73,0.03,16.43,6.04,-0.47,-0.62,-0.66,-0.73,-0.81,-0.79,-9.88,-8.77,-9.24,-9.64,-9.77,-13.34,0.04
192.03,-23.62,-8.73,-0.24,-32.79,8.1,-0.55,-0.89,0,-12.9,-26.67,-26.56,558.75,2909081.25,846.02,2.81,0.03,17.76,6.49,-0.46,-0.6,-0.65,-0.73,-0.8,-0.78,-9.68,-8.52,-9.02,-9.36,-9.55,-13.25,0.04
197.67,-23.64,-9.4,-1.22,-37.43,9.08,-5.64,-3.02,0.05,-12.25,-25.83,-25.02,551.79,2416188,893.39,2.73,0.04,16.93,7.49,-0.45,-0.6,-0.63,-0.72,-0.8,-0.77,-9.46,-8.21,-8.78,-9.15,-9.3,-13.12,0.05
200.45,-23.29,-9.79,-1.49,-42.43,11.21,-8.88,-3.63,-0.12,-12.96,-27.62,-25.64,597.72,2788264.5,934.06,2.74,0.04,17.19,8.87,-0.43,-0.59,-0.62,-0.71,-0.79,-0.77,-9.33,-7.96,-8.56,-8.9,-9.04,-12.86,0.05
203.02,-23.09,-9.01,-0.52,-46.72,11.33,-12.5,-4.58,-2.33,-13.69,-28.19,-26.17,604.44,2945073,946.98,2.76,0.05,17.5,10.24,-0.42,-0.58,-0.6,-0.7,-0.78,-0.76,-9.2,-7.69,-8.36,-8.7,-8.82,-12.61,0.04
200.64,-22.17,-8.94,-0.75,-43.77,8.29,-10.88,-8.47,-1.12,-16.53,-28.15,-26.75,606.25,2766591,934.06,2.48,0.04,13.8,8.24,-0.44,-0.6,-0.62,-0.72,-0.79,-0.77,-9.7,-7.99,-8.76,-9.1,-9.23,-13.06,0.05
201.11,-21.8,-10.03,-0.56,-45.92,8.71,-14.15,-10.96,-1.97,-15.03,-26.12,-25.05,620.23,2618622.5,951.29,2.79,0.04,17.76,9.09,-0.45,-0.6,-0.62,-0.71,-0.78,-0.77,-9.61,-7.89,-8.65,-9.05,-9.15,-12.97,0.05
201.15,-20.54,-8.89,-0.03,-49.14,9.73,-16.52,-12.06,-3.68,-15.22,-25.77,-23.67,650.86,2900274.75,1011.1,2.77,0.04,17.89,10.04,-0.44,-0.6,-0.61,-0.71,-0.78,-0.77,-9.58,-7.69,-8.57,-8.93,-9.03,-12.8,0.04
203.01,-19.3,-7.88,1.03,-52.48,9.51,-18.46,-12.72,-5.93,-15.42,-25.21,-22.65,680.5,2970915.75,1095.32,2.38,0.05,12.93,11.24,-0.44,-0.61,-0.6,-0.7,-0.77,-0.77,-9.49,-7.42,-8.41,-8.77,-8.94,-12.71,0.04
205.83,-18.04,-6.8,1.62,-54.78,10.44,-20.5,-14.33,-6.89,-15.09,-24.66,-21.77,670.9,2548260.75,1094.37,2.77,0.05,17.98,12.22,-0.44,-0.61,-0.59,-0.7,-0.76,-0.76,-9.36,-7.18,-8.29,-8.69,-8.87,-12.65,0.05
205.52,-16.68,-6.02,1.49,-56.84,11.35,-22.44,-15.15,-7.75,-14.75,-25.49,-21.46,684.85,2831909.5,1089.58,2.67,0.05,16.97,13.18,-0.44,-0.61,-0.59,-0.7,-0.76,-0.76,-9.28,-7.03,-8.11,-8.58,-8.73,-12.52,0.05
207.37,-16.31,-6.06,1.87,-60.73,14.1,-22.65,-14.18,-8.48,-13.92,-24.66,-20.8,718.77,2634278.25,1113.98,2.57,0.06,15.8,14.82,-0.44,-0.59,-0.59,-0.69,-0.75,-0.75,-9.2,-6.91,-7.88,-8.41,-8.58,-12.42,0.04
206.03,-15.73,-5.51,1.19,-63.03,14.11,-20.84,-13.62,-9.48,-14.39,-24.23,-20.74,736.71,2620213.75,1138.87,2.49,0.06,14.97,15.8,-0.44,-0.58,-0.59,-0.68,-0.74,-0.75,-9.08,-6.88,-7.76,-8.33,-8.51,-12.32,0.04
204.39,-15.03,-4.39,1.41,-64.27,14.23,-19.8,-13.13,-9.42,-13.04,-24.09,-21.78,778.53,2544020.25,1176.67,2.49,0.06,15.23,15.8,-0.44,-0.58,-0.6,-0.68,-0.74,-0.75,-9.19,-6.97,-7.75,-8.36,-8.53,-12.36,0.04
204.59,-15.24,-3.22,2.19,-64.97,14.09,-20.53,-13.66,-9.83,-13.36,-23.14,-21.75,755.64,2138902.75,1164.71,2.52,0.05,15.66,15.44,-0.44,-0.58,-0.6,-0.68,-0.74,-0.75,-9.16,-6.98,-7.73,-8.4,-8.57,-12.44,0.04
204.65,-15.4,-2.7,2.6,-65.68,15.64,-19.59,-14.24,-11.68,-14.72,-23.25,-20.98,750.38,2124035.75,1148.92,2.42,0.05,14.48,16.09,-0.44,-0.56,-0.6,-0.68,-0.73,-0.74,-9.19,-7,-7.68,-8.33,-8.54,-12.43,0.04
205.17,-15.95,-2.7,3.03,-66.5,14.84,-18.37,-13.13,-11.56,-15.38,-23.77,-22.9,749.51,2648205.25,1180.98,2.46,0.04,15.14,15.11,-0.43,-0.56,-0.61,-0.67,-0.73,-0.75,-9.31,-7.11,-7.76,-8.41,-8.61,-12.43,0.04
202.23,-15.59,-2.15,1.8,-68.05,13.67,-16.72,-11.63,-13.04,-16.44,-24.74,-24.36,776.79,2299553.75,1197.73,2.45,0.04,14.89,15.24,-0.41,-0.56,-0.6,-0.67,-0.73,-0.75,-9.42,-7.14,-7.82,-8.37,-8.57,-12.42,0.04
204.08,-17.41,-2.84,1.84,-67.6,14.01,-16.11,-10.29,-11.81,-15.41,-24.15,-25.02,769.15,2463058.25,1183.85,2.51,0.04,15.65,15.09,-0.41,-0.55,-0.61,-0.66,-0.73,-0.75,-9.43,-7.24,-7.77,-8.42,-8.58,-12.42,0.04
203.87,-17.87,-4.06,0.83,-67.96,13.12,-16.14,-8.81,-11.35,-15.07,-24.63,-25.68,766.25,2171135.75,1185.76,2.55,0.04,16.26,14.67,-0.41,-0.55,-0.6,-0.67,-0.74,-0.74,-9.37,-7.31,-7.82,-8.37,-8.58,-12.47,0.04
202.86,-19.27,-4.2,-0.25,-66.97,13.79,-15.88,-8.54,-11.16,-13.51,-24.6,-26.72,766.64,2348691.5,1185.76,2.39,0.04,14.27,14.24,-0.4,-0.55,-0.59,-0.67,-0.74,-0.74,-9.33,-7.36,-7.83,-8.35,-8.55,-12.42,0.04
203.12,-21.53,-5.76,-0.77,-67.88,14.45,-15.04,-6.55,-11.39,-14.47,-24.56,-27.15,764.75,2564862.5,1188.16,2.42,0.05,14.78,14.04,-0.38,-0.55,-0.58,-0.66,-0.74,-0.74,-9.43,-7.37,-7.9,-8.33,-8.51,-12.41,0.04
199.95,-23.1,-6.91,-1.93,-66.81,13.57,-14.69,-6.88,-10.76,-13.82,-25.02,-28.26,759.63,2602089.5,1193.42,2.48,0.05,15.46,13.89,-0.37,-0.56,-0.57,-0.67,-0.74,-0.74,-9.43,-7.41,-8,-8.34,-8.51,-12.38,0.04
201.92,-24.05,-8.52,-3.32,-68.54,12.32,-17.72,-7.39,-9.53,-13,-25.27,-27.15,770.46,2225498.75,1189.59,2.47,0.05,15.26,14.2,-0.36,-0.56,-0.56,-0.66,-0.74,-0.74,-9.46,-7.38,-7.94,-8.29,-8.47,-12.39,0.04
202.75,-24.83,-10.12,-3.86,-69.49,11.39,-18.63,-6.05,-8.67,-12.97,-25.3,-26.37,776.28,2361786.75,1184.81,2.56,0.05,16.4,14.51,-0.36,-0.57,-0.55,-0.66,-0.74,-0.74,-9.45,-7.35,-7.96,-8.32,-8.48,-12.39,0.05
201.72,-24.65,-11.32,-5.08,-68.97,10.32,-19.27,-4.9,-7.95,-12.18,-25,-26.94,797.46,2860659.5,1190.07,2.39,0.05,14.31,14.31,-0.37,-0.57,-0.54,-0.66,-0.74,-0.74,-9.4,-7.37,-8,-8.3,-8.47,-12.32,0.04
200.77,-25.25,-12.98,-4.69,-69.01,8.3,-20.99,-3.86,-7.38,-10.68,-23.77,-25.83,807.16,2077433.63,1188.15,2.68,0.05,17.41,14.36,-0.37,-0.58,-0.53,-0.66,-0.74,-0.74,-9.48,-7.37,-8.03,-8.32,-8.52,-12.42,0.04
199.59,-24.97,-14.5,-6.42,-71.08,8.22,-21.91,-2.42,-5.44,-8.59,-22.33,-23.79,854.11,2592911.25,1191.03,2.42,0.05,14.33,14.73,-0.37,-0.6,-0.52,-0.65,-0.74,-0.74,-9.41,-7.34,-8.03,-8.27,-8.46,-12.32,0.04
197.6,-24.18,-15.62,-7.97,-70.65,8.05,-23.02,-2.89,-4.86,-7.3,-20.49,-21.74,873.35,2644488.75,1200.12,2.43,0.05,14.38,14.87,-0.38,-0.61,-0.51,-0.65,-0.74,-0.73,-9.36,-7.32,-8.11,-8.31,-8.47,-12.32,0.04
196.69,-24.39,-17.27,-9.04,-71.8,8.19,-24.92,-3.68,-5.73,-5.97,-19.73,-21.41,880.83,2718718.5,1171.41,2.53,0.05,16.12,14.98,-0.38,-0.62,-0.51,-0.65,-0.74,-0.73,-9.42,-7.27,-8.08,-8.3,-8.45,-12.33,0.04
195.44,-24.75,-17.16,-10.67,-69.57,10.17,-24.68,-3.59,-6.28,-6.18,-18.61,-19.99,881.56,2729405,1149.39,2.51,0.06,16,15.22,-0.39,-0.63,-0.51,-0.65,-0.74,-0.73,-9.27,-7.19,-8.03,-8.26,-8.44,-12.3,0.04
194.9,-22.95,-16.38,-10.56,-70.03,10.94,-24.51,-3.77,-6.94,-7.62,-19.26,-19.52,884.19,2959394.5,1157.05,2.38,0.05,14.31,15.04,-0.39,-0.64,-0.52,-0.66,-0.74,-0.73,-9.35,-7.17,-8.07,-8.29,-8.49,-12.31,0.03
196.64,-20.82,-15.73,-10.33,-69.16,11.86,-24.85,-5.74,-9.86,-8.34,-18.32,-16.81,863.01,3142333.25,1093.41,2.36,0.05,14.34,15.36,-0.39,-0.62,-0.53,-0.65,-0.73,-0.72,-9.28,-7.12,-8.02,-8.28,-8.46,-12.3,0.04
197.17,-18.51,-16.31,-11.48,-68.53,13.62,-25.01,-6.8,-11.36,-9.59,-17.15,-13.8,846.21,2381916.5,1044.6,2.47,0.05,15.18,15.29,-0.39,-0.62,-0.54,-0.65,-0.73,-0.72,-9.24,-7.13,-8.06,-8.32,-8.5,-12.39,0.04
197.26,-17.49,-16.68,-12.56,-67.13,14.83,-23.94,-7.85,-14.89,-9.89,-14.6,-12.07,836.77,2782622.5,1006.8,2.42,0.06,14.51,15.13,-0.39,-0.61,-0.55,-0.65,-0.73,-0.72,-9.24,-7.1,-8.03,-8.31,-8.49,-12.32,0.04
196.17,-17.22,-17.21,-12.65,-64.37,17.6,-22.04,-10.2,-17.95,-12.62,-14.21,-11.35,806.63,2706061.25,944.11,2.5,0.05,15.67,13.91,-0.39,-0.61,-0.57,-0.65,-0.73,-0.72,-9.38,-7.22,-8.22,-8.5,-8.62,-12.48,0.03
195.56,-17.41,-17.68,-12.19,-60.8,18.79,-21.55,-13.12,-20.87,-15.6,-13.22,-10.15,764.27,3243179.5,905.83,2.5,0.05,15.62,12.58,-0.39,-0.6,-0.59,-0.66,-0.74,-0.73,-9.49,-7.32,-8.31,-8.6,-8.71,-12.48,0.03
198.94,-17.33,-17.7,-13.04,-60.08,20.88,-21.15,-15.35,-22.42,-16.18,-12.9,-9.99,724.65,2352906.75,851.28,2.33,0.05,13.1,12.33,-0.38,-0.57,-0.6,-0.67,-0.74,-0.72,-9.51,-7.42,-8.32,-8.64,-8.74,-12.66,0.03
200.38,-16.99,-17.01,-12.45,-56.17,22.34,-21.34,-17.86,-26.23,-18.59,-12.76,-9.51,675.24,2868313.5,807.26,2.53,0.05,15.35,12.11,-0.38,-0.55,-0.61,-0.67,-0.74,-0.73,-9.5,-7.43,-8.31,-8.64,-8.75,-12.53,0.03
